
Cidade: 78859, Zona: 0008, Seção: 0021
3,Eleitores Aptos,433
4,Votos nominais,291
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,26
8,Total Apurado,333

Cidade: 78859, Zona: 0199, Seção: 0261
,Candidato,Votacao
0,13 WILSON CABELO,13
1,44 GERALDO MENDES,97
2,55 NINA SINGER,186
3,Eleitores Aptos,429
4,Votos nominais,296
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,11
8,Total Apurado,322

Cidade: 78859, Zona: 0199, Seção: 0262
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,108
2,55 NINA SINGER,183
3,Eleitores Aptos,425
4,Votos nominais,301
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,26
8,Total Apurado,341

Cidade: 78859, Zona: 0199, Seção: 0263
,Candidato,Votacao
0,13 WILSON CABELO,14
1,44 GERALDO MENDES,114
2,55 NINA SINGER,155
3,Eleitores Aptos,428
4,Votos nominais,283
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,20
8,Total Apurado,318

Cidade: 78859, Zona: 0199, Seção: 0264
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,104
2,55 NINA SINGER,183
3,Eleitores Aptos,431
4,Votos nominais,297
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,20
8,Total Apurado,328

Cidade: 78859, Zona: 0199, Seção: 0265
,Candidato,Votacao
0,13 WILSON CABELO,27
1,44 GERALDO MENDES,94
2,55 NINA SINGER,129
3,Eleitores Aptos,417
4,Votos nominais,250
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,14
8,Total Apurado,273

Cidade: 78859, Zona: 0199, Seção: 0266
,Candidato,Votacao
0,13 WILSON CABELO,19
1,44 GERALDO MENDES,109
2,55 NINA SINGER,120
3,Eleitores Aptos,415
4,Votos nominais,248
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,6
8,Total Apurado,271

Cidade: 78859, Zona: 0199, Seção: 0267
,Candidato,Votacao
0,13 WILSON CABELO,34
1,44 GERALDO MENDES,120
2,55 NINA SINGER,118
3,Eleitores Aptos,422
4,Votos nominais,272
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,17
8,Total Apurado,302

Cidade: 78859, Zona: 0199, Seção: 0268
,Candidato,Votacao
0,13 WILSON CABELO,27
1,44 GERALDO MENDES,113
2,55 NINA SINGER,129
3,Eleitores Aptos,418
4,Votos nominais,269
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,12
8,Total Apurado,297

Cidade: 78859, Zona: 0199, Seção: 0269
,Candidato,Votacao
0,13 WILSON CABELO,19
1,44 GERALDO MENDES,97
2,55 NINA SINGER,139
3,Eleitores Aptos,419
4,Votos nominais,255
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,6
8,Total Apurado,273

Cidade: 78859, Zona: 0199, Seção: 0270
,Candidato,Votacao
0,13 WILSON CABELO,20
1,44 GERALDO MENDES,96
2,55 NINA SINGER,130
3,Eleitores Aptos,405
4,Votos nominais,246
5,Votos de legenda,0
6,Votos em branco,21
7,Votos Nulos,9
8,Total Apurado,276

Cidade: 78859, Zona: 0199, Seção: 0271
,Candidato,Votacao
0,13 WILSON CABELO,22
1,44 GERALDO MENDES,82
2,55 NINA SINGER,143
3,Eleitores Aptos,414
4,Votos nominais,247
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,8
8,Total Apurado,272

Cidade: 78859, Zona: 0199, Seção: 0272
,Candidato,Votacao
0,13 WILSON CABELO,30
1,44 GERALDO MENDES,105
2,55 NINA SINGER,110
3,Eleitores Aptos,412
4,Votos nominais,245
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,16
8,Total Apurado,275

Cidade: 78859, Zona: 0199, Seção: 0273
,Candidato,Votacao
0,13 WILSON CABELO,35
1,44 GERALDO MENDES,88
2,55 NINA SINGER,128
3,Eleitores Aptos,420
4,Votos nominais,251
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,9
8,Total Apurado,280

Cidade: 78859, Zona: 0199, Seção: 0274
,Candidato,Votacao
0,13 WILSON CABELO,29
1,44 GERALDO MENDES,115
2,55 NINA SINGER,114
3,Eleitores Aptos,418
4,Votos nominais,258
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,17
8,Total Apurado,290

Cidade: 78859, Zona: 0199, Seção: 0275
,Candidato,Votacao
0,13 WILSON CABELO,30
1,44 GERALDO MENDES,96
2,55 NINA SINGER,124
3,Eleitores Aptos,423
4,Votos nominais,250
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,12
8,Total Apurado,274

Cidade: 78859, Zona: 0199, Seção: 0276
,Candidato,Votacao
0,13 WILSON CABELO,24
1,44 GERALDO MENDES,110
2,55 NINA SINGER,109
3,Eleitores Aptos,410
4,Votos nominais,243
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,15
8,Total Apurado,271

Cidade: 78859, Zona: 0199, Seção: 0277
,Candidato,Votacao
0,13 WILSON CABELO,35
1,44 GERALDO MENDES,105
2,55 NINA SINGER,104
3,Eleitores Aptos,413
4,Votos nominais,244
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,20
8,Total Apurado,277

Cidade: 78859, Zona: 0199, Seção: 0278
,Candidato,Votacao
0,13 WILSON CABELO,27
1,44 GERALDO MENDES,82
2,55 NINA SINGER,108
3,Eleitores Aptos,419
4,Votos nominais,217
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,22
8,Total Apurado,255

Cidade: 78859, Zona: 0199, Seção: 0279
,Candidato,Votacao
0,13 WILSON CABELO,24
1,44 GERALDO MENDES,108
2,55 NINA SINGER,136
3,Eleitores Aptos,417
4,Votos nominais,268
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,15
8,Total Apurado,293

Cidade: 78859, Zona: 0199, Seção: 0280
,Candidato,Votacao
0,Não há votos nominais,10
1,13 WILSON CABELO,28
2,44 GERALDO MENDES,107
3,55 NINA SINGER,104
4,Eleitores Aptos,423
5,Votos nominais,239
6,Votos de legenda,0
7,Votos em branco,12
8,Votos Nulos,12
9,Total Apurado,263

Cidade: 78859, Zona: 0199, Seção: 0281
,Candidato,Votacao
0,13 WILSON CABELO,28
1,44 GERALDO MENDES,112
2,55 NINA SINGER,116
3,Eleitores Aptos,424
4,Votos nominais,256
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,17
8,Total Apurado,290

Cidade: 78859, Zona: 0199, Seção: 0282
,Candidato,Votacao
0,13 WILSON CABELO,28
1,44 GERALDO MENDES,106
2,55 NINA SINGER,117
3,Eleitores Aptos,424
4,Votos nominais,251
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,12
8,Total Apurado,281

Cidade: 78859, Zona: 0199, Seção: 0283
,Candidato,Votacao
0,13 WILSON CABELO,24
1,44 GERALDO MENDES,116
2,55 NINA SINGER,141
3,Eleitores Aptos,416
4,Votos nominais,281
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,14
8,Total Apurado,315

Cidade: 78859, Zona: 0199, Seção: 0284
,Candidato,Votacao
0,13 WILSON CABELO,28
1,44 GERALDO MENDES,121
2,55 NINA SINGER,129
3,Eleitores Aptos,418
4,Votos nominais,278
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,13
8,Total Apurado,306

Cidade: 78859, Zona: 0199, Seção: 0285
,Candidato,Votacao
0,13 WILSON CABELO,20
1,44 GERALDO MENDES,111
2,55 NINA SINGER,125
3,Eleitores Aptos,423
4,Votos nominais,256
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,8
8,Total Apurado,280

Cidade: 78859, Zona: 0199, Seção: 0286
,Candidato,Votacao
0,13 WILSON CABELO,27
1,44 GERALDO MENDES,101
2,55 NINA SINGER,123
3,Eleitores Aptos,377
4,Votos nominais,251
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,24
8,Total Apurado,283

Cidade: 78859, Zona: 0199, Seção: 0287
,Candidato,Votacao
0,13 WILSON CABELO,29
1,44 GERALDO MENDES,114
2,55 NINA SINGER,130
3,Eleitores Aptos,381
4,Votos nominais,273
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,16
8,Total Apurado,300

Cidade: 78859, Zona: 0199, Seção: 0288
,Candidato,Votacao
0,13 WILSON CABELO,34
1,44 GERALDO MENDES,119
2,55 NINA SINGER,119
3,Eleitores Aptos,389
4,Votos nominais,272
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,15
8,Total Apurado,304

Cidade: 78859, Zona: 0199, Seção: 0289
,Candidato,Votacao
0,13 WILSON CABELO,24
1,44 GERALDO MENDES,118
2,55 NINA SINGER,129
3,Eleitores Aptos,377
4,Votos nominais,271
5,Votos de legenda,0
6,Votos em branco,5
7,Votos Nulos,22
8,Total Apurado,298

Cidade: 78859, Zona: 0199, Seção: 0290
,Candidato,Votacao
0,13 WILSON CABELO,49
1,44 GERALDO MENDES,98
2,55 NINA SINGER,118
3,Eleitores Aptos,382
4,Votos nominais,265
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,21
8,Total Apurado,303

Cidade: 78859, Zona: 0199, Seção: 0291
,Candidato,Votacao
0,13 WILSON CABELO,39
1,44 GERALDO MENDES,115
2,55 NINA SINGER,114
3,Eleitores Aptos,381
4,Votos nominais,268
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,25
8,Total Apurado,305

Cidade: 78859, Zona: 0199, Seção: 0292
,Candidato,Votacao
0,13 WILSON CABELO,35
1,44 GERALDO MENDES,112
2,55 NINA SINGER,126
3,Eleitores Aptos,381
4,Votos nominais,273
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,17
8,Total Apurado,304

Cidade: 78859, Zona: 0199, Seção: 0293
,Candidato,Votacao
0,13 WILSON CABELO,33
1,44 GERALDO MENDES,100
2,55 NINA SINGER,127
3,Eleitores Aptos,380
4,Votos nominais,260
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,10
8,Total Apurado,290

Cidade: 78859, Zona: 0199, Seção: 0294
,Candidato,Votacao
0,13 WILSON CABELO,38
1,44 GERALDO MENDES,110
2,55 NINA SINGER,103
3,Eleitores Aptos,377
4,Votos nominais,251
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,16
8,Total Apurado,279

Cidade: 78859, Zona: 0199, Seção: 0295
,Candidato,Votacao
0,13 WILSON CABELO,43
1,44 GERALDO MENDES,120
2,55 NINA SINGER,105
3,Eleitores Aptos,379
4,Votos nominais,268
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,19
8,Total Apurado,305

Cidade: 78859, Zona: 0199, Seção: 0296
,Candidato,Votacao
0,13 WILSON CABELO,32
1,44 GERALDO MENDES,111
2,55 NINA SINGER,105
3,Eleitores Aptos,376
4,Votos nominais,248
5,Votos de legenda,0
6,Votos em branco,24
7,Votos Nulos,15
8,Total Apurado,287

Cidade: 78859, Zona: 0199, Seção: 0297
,Candidato,Votacao
0,13 WILSON CABELO,35
1,44 GERALDO MENDES,87
2,55 NINA SINGER,126
3,Eleitores Aptos,386
4,Votos nominais,248
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,21
8,Total Apurado,288

Cidade: 78859, Zona: 0199, Seção: 0298
,Candidato,Votacao
0,13 WILSON CABELO,28
1,44 GERALDO MENDES,82
2,55 NINA SINGER,113
3,Eleitores Aptos,380
4,Votos nominais,223
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,12
8,Total Apurado,247

Cidade: 78859, Zona: 0199, Seção: 0299
,Candidato,Votacao
0,13 WILSON CABELO,38
1,44 GERALDO MENDES,130
2,55 NINA SINGER,125
3,Eleitores Aptos,399
4,Votos nominais,293
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,17
8,Total Apurado,322

Cidade: 78859, Zona: 0199, Seção: 0300
,Candidato,Votacao
0,13 WILSON CABELO,36
1,44 GERALDO MENDES,139
2,55 NINA SINGER,104
3,Eleitores Aptos,393
4,Votos nominais,279
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,21
8,Total Apurado,314

Cidade: 78859, Zona: 0199, Seção: 0301
,Candidato,Votacao
0,13 WILSON CABELO,32
1,44 GERALDO MENDES,130
2,55 NINA SINGER,119
3,Eleitores Aptos,390
4,Votos nominais,281
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,17
8,Total Apurado,314

Cidade: 78859, Zona: 0199, Seção: 0302
,Candidato,Votacao
0,13 WILSON CABELO,39
1,44 GERALDO MENDES,114
2,55 NINA SINGER,109
3,Eleitores Aptos,392
4,Votos nominais,262
5,Votos de legenda,0
6,Votos em branco,23
7,Votos Nulos,19
8,Total Apurado,304

Cidade: 78859, Zona: 0199, Seção: 0303
,Candidato,Votacao
0,13 WILSON CABELO,34
1,44 GERALDO MENDES,114
2,55 NINA SINGER,114
3,Eleitores Aptos,398
4,Votos nominais,262
5,Votos de legenda,0
6,Votos em branco,21
7,Votos Nulos,17
8,Total Apurado,300

Cidade: 78859, Zona: 0199, Seção: 0304
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,91
2,55 NINA SINGER,105
3,Eleitores Aptos,338
4,Votos nominais,203
5,Votos de legenda,0
6,Votos em branco,24
7,Votos Nulos,6
8,Total Apurado,233

Cidade: 78859, Zona: 0199, Seção: 0305
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,9
2,44 GERALDO MENDES,94
3,55 NINA SINGER,139
4,Eleitores Aptos,419
5,Votos nominais,242
6,Votos de legenda,0
7,Votos em branco,14
8,Votos Nulos,16
9,Total Apurado,272

Cidade: 78859, Zona: 0199, Seção: 0306
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,81
2,55 NINA SINGER,138
3,Eleitores Aptos,419
4,Votos nominais,227
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,18
8,Total Apurado,262

Cidade: 78859, Zona: 0199, Seção: 0307
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,100
2,55 NINA SINGER,102
3,Eleitores Aptos,348
4,Votos nominais,211
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,14
8,Total Apurado,240

Cidade: 78859, Zona: 0199, Seção: 0308
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,58
2,55 NINA SINGER,55
3,Eleitores Aptos,189
4,Votos nominais,118
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,9
8,Total Apurado,143

Cidade: 78859, Zona: 0199, Seção: 0309
,Candidato,Votacao
0,Não há votos nominais,2
1,13 WILSON CABELO,7
2,44 GERALDO MENDES,116
3,55 NINA SINGER,78
4,Eleitores Aptos,347
5,Votos nominais,201
6,Votos de legenda,0
7,Votos em branco,17
8,Votos Nulos,14
9,Total Apurado,232

Cidade: 78859, Zona: 0199, Seção: 0310
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,98
2,55 NINA SINGER,65
3,Eleitores Aptos,346
4,Votos nominais,167
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,10
8,Total Apurado,188

Cidade: 78859, Zona: 0199, Seção: 0311
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,118
2,55 NINA SINGER,125
3,Eleitores Aptos,344
4,Votos nominais,250
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,10
8,Total Apurado,276

Cidade: 78859, Zona: 0199, Seção: 0312
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,6
2,44 GERALDO MENDES,91
3,55 NINA SINGER,142
4,Eleitores Aptos,344
5,Votos nominais,239
6,Votos de legenda,0
7,Votos em branco,9
8,Votos Nulos,9
9,Total Apurado,257

Cidade: 78859, Zona: 0199, Seção: 0313
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,4
2,44 GERALDO MENDES,101
3,55 NINA SINGER,125
4,Eleitores Aptos,340
5,Votos nominais,230
6,Votos de legenda,0
7,Votos em branco,15
8,Votos Nulos,19
9,Total Apurado,264

Cidade: 78859, Zona: 0199, Seção: 0314
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,168
2,55 NINA SINGER,75
3,Eleitores Aptos,348
4,Votos nominais,252
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,17
8,Total Apurado,284

Cidade: 78859, Zona: 0199, Seção: 0315
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,87
2,55 NINA SINGER,124
3,Eleitores Aptos,348
4,Votos nominais,219
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,13
8,Total Apurado,250

Cidade: 78859, Zona: 0199, Seção: 0317
,Candidato,Votacao
0,13 WILSON CABELO,26
1,44 GERALDO MENDES,82
2,55 NINA SINGER,74
3,Eleitores Aptos,268
4,Votos nominais,182
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,12
8,Total Apurado,202

Cidade: 78859, Zona: 0199, Seção: 0318
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,90
2,55 NINA SINGER,89
3,Eleitores Aptos,276
4,Votos nominais,189
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,8
8,Total Apurado,207

Cidade: 78859, Zona: 0199, Seção: 0319
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,73
2,55 NINA SINGER,88
3,Eleitores Aptos,343
4,Votos nominais,176
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,12
8,Total Apurado,201

Cidade: 78859, Zona: 0199, Seção: 0320
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,47
2,55 NINA SINGER,85
3,Eleitores Aptos,180
4,Votos nominais,139
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,5
8,Total Apurado,152

Cidade: 78859, Zona: 0199, Seção: 0322
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,93
2,55 NINA SINGER,122
3,Eleitores Aptos,336
4,Votos nominais,230
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,16
8,Total Apurado,264

Cidade: 78859, Zona: 0199, Seção: 0323
,Candidato,Votacao
0,13 WILSON CABELO,2
1,44 GERALDO MENDES,86
2,55 NINA SINGER,92
3,Eleitores Aptos,233
4,Votos nominais,180
5,Votos de legenda,0
6,Votos em branco,6
7,Votos Nulos,13
8,Total Apurado,199

Cidade: 78859, Zona: 0199, Seção: 0324
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,91
2,55 NINA SINGER,115
3,Eleitores Aptos,348
4,Votos nominais,213
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,13
8,Total Apurado,235

Cidade: 78859, Zona: 0199, Seção: 0326
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,87
2,55 NINA SINGER,148
3,Eleitores Aptos,352
4,Votos nominais,242
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,9
8,Total Apurado,264

Cidade: 78859, Zona: 0199, Seção: 0327
,Candidato,Votacao
0,13 WILSON CABELO,26
1,44 GERALDO MENDES,103
2,55 NINA SINGER,113
3,Eleitores Aptos,346
4,Votos nominais,242
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,6
8,Total Apurado,260

Cidade: 78859, Zona: 0199, Seção: 0328
,Candidato,Votacao
0,Não há votos nominais,7
1,13 WILSON CABELO,13
2,44 GERALDO MENDES,72
3,55 NINA SINGER,113
4,Eleitores Aptos,262
5,Votos nominais,198
6,Votos de legenda,0
7,Votos em branco,18
8,Votos Nulos,7
9,Total Apurado,223

Cidade: 78859, Zona: 0199, Seção: 0329
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,5
2,44 GERALDO MENDES,45
3,55 NINA SINGER,51
4,Eleitores Aptos,135
5,Votos nominais,101
6,Votos de legenda,0
7,Votos em branco,6
8,Votos Nulos,6
9,Total Apurado,113

Cidade: 78859, Zona: 0199, Seção: 0330
,Candidato,Votacao
0,13 WILSON CABELO,35
1,44 GERALDO MENDES,116
2,55 NINA SINGER,85
3,Eleitores Aptos,275
4,Votos nominais,236
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,7
8,Total Apurado,252

Cidade: 78859, Zona: 0199, Seção: 0331
,Candidato,Votacao
0,13 WILSON CABELO,14
1,44 GERALDO MENDES,143
2,55 NINA SINGER,78
3,Eleitores Aptos,348
4,Votos nominais,235
5,Votos de legenda,0
6,Votos em branco,25
7,Votos Nulos,7
8,Total Apurado,267

Cidade: 78859, Zona: 0199, Seção: 0332
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,113
2,55 NINA SINGER,102
3,Eleitores Aptos,341
4,Votos nominais,220
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,10
8,Total Apurado,250

Cidade: 78859, Zona: 0199, Seção: 0333
,Candidato,Votacao
0,Não há votos nominais,2
1,13 WILSON CABELO,2
2,44 GERALDO MENDES,53
3,55 NINA SINGER,83
4,Eleitores Aptos,183
5,Votos nominais,138
6,Votos de legenda,0
7,Votos em branco,8
8,Votos Nulos,9
9,Total Apurado,155

Cidade: 78859, Zona: 0199, Seção: 0334
,Candidato,Votacao
0,Não há votos nominais,1
1,Não há votos nominais,1
2,Não há votos nominais,1
3,13 WILSON CABELO,5
4,44 GERALDO MENDES,16
5,55 NINA SINGER,14
6,Eleitores Aptos,49
7,Votos nominais,35
8,Votos de legenda,0
9,Votos em branco,2
10,Votos Nulos,7
11,Total Apurado,44

Cidade: 78859, Zona: 0199, Seção: 0335
,Candidato,Votacao
0,13 WILSON CABELO,21
1,44 GERALDO MENDES,69
2,55 NINA SINGER,75
3,Eleitores Aptos,220
4,Votos nominais,165
5,Votos de legenda,0
6,Votos em branco,6
7,Votos Nulos,8
8,Total Apurado,179

Cidade: 78859, Zona: 0199, Seção: 0336
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,109
2,55 NINA SINGER,93
3,Eleitores Aptos,273
4,Votos nominais,209
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,8
8,Total Apurado,226

Cidade: 78859, Zona: 0199, Seção: 0337
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,107
2,55 NINA SINGER,161
3,Eleitores Aptos,360
4,Votos nominais,275
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,12
8,Total Apurado,303

Cidade: 78859, Zona: 0199, Seção: 0338
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,38
2,55 NINA SINGER,47
3,Eleitores Aptos,133
4,Votos nominais,93
5,Votos de legenda,0
6,Votos em branco,2
7,Votos Nulos,4
8,Total Apurado,99

Cidade: 78859, Zona: 0199, Seção: 0340
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,69
2,55 NINA SINGER,108
3,Eleitores Aptos,244
4,Votos nominais,187
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,12
8,Total Apurado,208

Cidade: 78859, Zona: 0199, Seção: 0341
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,97
2,55 NINA SINGER,61
3,Eleitores Aptos,215
4,Votos nominais,168
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,8
8,Total Apurado,185

Cidade: 78859, Zona: 0199, Seção: 0342
,Candidato,Votacao
0,13 WILSON CABELO,1
1,44 GERALDO MENDES,42
2,55 NINA SINGER,18
3,Eleitores Aptos,85
4,Votos nominais,61
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,4
8,Total Apurado,75

Cidade: 78859, Zona: 0199, Seção: 0343
,Candidato,Votacao
0,Não há votos nominais,2
1,13 WILSON CABELO,1
2,44 GERALDO MENDES,41
3,55 NINA SINGER,38
4,Eleitores Aptos,115
5,Votos nominais,80
6,Votos de legenda,0
7,Votos em branco,8
8,Votos Nulos,3
9,Total Apurado,91

Cidade: 78859, Zona: 0199, Seção: 0344
,Candidato,Votacao
0,13 WILSON CABELO,2
1,44 GERALDO MENDES,44
2,55 NINA SINGER,59
3,Eleitores Aptos,139
4,Votos nominais,105
5,Votos de legenda,0
6,Votos em branco,5
7,Votos Nulos,2
8,Total Apurado,112

Cidade: 78859, Zona: 0008, Seção: 0020
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,122
2,55 NINA SINGER,140
3,Eleitores Aptos,393
4,Votos nominais,266
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,13
8,Total Apurado,292

Cidade: 78859, Zona: 0199, Seção: 0001
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,5
2,44 GERALDO MENDES,118
3,55 NINA SINGER,145
4,Eleitores Aptos,422
5,Votos nominais,268
6,Votos de legenda,0
7,Votos em branco,9
8,Votos Nulos,20
9,Total Apurado,297
